Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.15328712092081037,0.1373891168212759,-0.06516944433468902,0.13601944667440755,0.0,0.0,-0.07556673640913501,0.12967582740602465
DX: MCI,0.16554304636890124,0.2785991403808071,0.30929564174332713,0.2378279701546755,0.2569624778553098,0.27764322591548624,0.24344207082441977,0.271709139598757
DX: AD,0.0,0.0,-0.002136408387334139,0.011005313863845737,-0.02921867257713117,0.034590694019082956,-0.009743505770961038,0.024090990484080563
ADAS11,-0.028879928924809298,0.019140599306806953,-0.020040033979048463,0.025507134505169178,-0.039123931573431914,0.04446524345910118,-0.02897906042019082,0.03194460851274869
MMSE,-0.012108385859152932,0.014609402581474982,-0.007229977146139579,0.021642219041784278,-0.0349397963697558,0.055866134511692006,-0.01745698105288756,0.036577915655089714
RAVLT_immediate,-0.07991632091388637,0.05209086806004756,-0.010215287348787348,0.0666934950428021,0.014938262444151404,0.013422678578701955,-0.026573984872224128,0.06434798319882207
RAVLT_learning,-0.011803356471467054,0.025104686831222585,-0.00947312989518387,0.0245092417422403,-0.026483301097226825,0.03677087085986221,-0.015521311345471163,0.029949139437660893
RAVLT_forgetting,0.01623353850305719,0.05429359953632348,0.004088781716965764,0.03222522586646989,-0.002472446528830491,0.007667317558632848,0.006267784479173385,0.03816478954345334
RAVLT_perc_forgetting,-0.01575568057462645,0.02058702429046904,-0.006873848290415238,0.023937900074125298,-0.01630300747076029,0.020660861270528446,-0.012852021721034888,0.022255839067074616
MOCA,-0.024803124606495374,0.023800015691813965,-0.00485877537439359,0.021962732133052408,0.004487615044730611,0.012236743633869064,-0.00887742994815782,0.02360732703289099
FAQ,-0.03331632962111155,0.0223862322001023,-0.012957680702377803,0.042012148516163327,-0.06987206195738405,0.11912219118422411,-0.03753963272769643,0.0754605830312386
Entorhinal,-0.02120128027719758,0.03045533372272448,-0.007280884240087816,0.040380771179919256,-0.010795067681386245,0.0144983567846862,-0.01317910292351335,0.03139610216482743
Fusiform,0.014201279271965477,0.026224711644511813,0.003637346571880363,0.02767119025996121,-0.003304546744389307,0.010836527088211572,0.005152211515323555,0.02429211588678321
Hippocampus,-0.003978112736366296,0.013551208281109848,-0.003769356601508467,0.013556867444429932,-0.00304185663699734,0.012264950627835444,-0.0036173697408552305,0.01317611564356865
ICV,0.00515661168361342,0.0313286293180286,-0.006925172009285084,0.04715421374825264,-0.01499606365790827,0.04747437497695942,-0.005233194573266959,0.04325419389387529
MidTemp,0.011985436569376937,0.03456557680437433,0.008231979806166972,0.0343591100575901,-0.01133352013433052,0.02092685795280556,0.003500725874671192,0.03251270365690682
Ventricles,0.0015405247823929325,0.010377206867915541,-0.004404743621423409,0.012170614450845586,-0.005295282544569583,0.0209130296561317,-0.0026226470492489674,0.015250093257912448
WholeBrain,0.013579601517391272,0.043478110330760475,0.008779518256621438,0.046807709426119906,0.002339621968427898,0.01871824419138776,0.008455302289457019,0.039247870411388115
AV45,-0.011054300642781904,0.022519897136514113,-0.007775982304684342,0.021210968683841043,0.0006778400756602441,0.003776738445244197,-0.006304725776121331,0.018948050446349035
FDG,-0.03224109093994268,0.04521868373840474,-0.015413908770777892,0.04755634638446906,-0.004815433348884623,0.009943322375549239,-0.017968435334496716,0.04057239983256787
ABETA_UPENNBIOMK9_04_19_17,-0.05976316017137618,0.10251983814377998,-0.007866917155889568,0.07565616117680303,0.008785607533548156,0.009720016617906085,-0.02068653763431293,0.08060672264915908
TAU_UPENNBIOMK9_04_19_17,0.0057536089643593705,0.015568720833384357,-0.0012343023388615515,0.024647203225115395,-0.014356833542942165,0.03912305712970016,-0.002861150812589849,0.028861589527085993
PTAU_UPENNBIOMK9_04_19_17,0.006156663562819234,0.008326691830072345,0.002347005244430144,0.0171565241375157,-0.0004330045044069051,0.006596865782266572,0.002808079016872814,0.012099678937075479
